"outcome","model_id","term","coef","se","z","p_value","hr","ci_lower","ci_upper","n","nevent","cause_code","cause_level","n_valid_eventcoding","n_events_target"
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","marital_fctnever_married",-18.4562369782697,35668.4446517296,-0.000517438793826822,0.999587143593668,9.6506846273785e-09,0,Inf,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","smk_fctex_occasional",1.00326375133912,1.03778653602089,0.966734214134119,0.333676918599968,2.72716811784812,0.356735566088109,20.848624723811,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","smk_fctex_daily",-15.5801271795845,8059.01490423281,-0.00193325454348042,0.998457487008505,1.7125242837982e-07,0,Inf,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","smk_fctcurrent",-15.8288139860217,7450.55542955051,-0.0021245146265527,0.998304883855442,1.33546783002047e-07,0,Inf,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","drk1_fctlt1_month",0.396323890212405,0.557775067592013,0.710544291489016,0.477366675058015,1.48635065402614,0.498129520851248,4.43506793764919,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","drk1_fctlt1_week",-18.2018954635049,14103.6545884818,-0.00129058006556471,0.99897026637706,1.24456401576695e-08,0,Inf,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","drk1_fct1to4_week",-17.5476418885439,12347.3071383642,-0.00142117157141267,0.998866069526623,2.39417536278719e-08,0,Inf,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","drk1_fctge5_week",-17.4586254711272,11396.7544532413,-0.00153189450055773,0.998777725507278,2.61706974208761e-08,0,Inf,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","drk1_fctex_drinker",-18.2217677091474,14059.963622058,-0.00129600390150086,0.998965938785725,1.22007585715119e-08,0,Inf,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","walk_any_fctyes",-0.823635311007234,1.03775414706175,-0.793670941560905,0.42738702114906,0.438833455200285,0.0574065963049015,3.35457619504569,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","bmi",0.0311218751279601,0.0786285937382374,0.395808619337235,0.69224621772499,1.03161122397522,0.884274860279993,1.20349652040846,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","hyp_fctyes",-0.380443490411287,0.591618349295868,-0.643055596338557,0.520188025478207,0.683558190476992,0.214382356069414,2.17952544386111,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","diab_fctyes",0.452740711417333,0.763771005898012,0.592770225527242,0.55333493648929,1.57261637217544,0.351965206803148,7.02661003483063,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","hxchd_fctyes",2.11029390165777,0.763774508683015,2.76298027450087,0.00572762277740012,8.25066581268282,1.8465580124365,36.8650678148753,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","hxstroke_fctyes",-16.7564891436046,24549.297101249,-0.000682564925362044,0.999455392026596,5.28140203999855e-08,0,Inf,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C50","CS_ICD3_C50_M3_ic5","cancerhx_fctyes",-18.4213875796675,25769.2864482857,-0.000714858271944624,0.999429625670232,9.99293414034348e-09,0,Inf,5076,14,"C50","icd3",6542,18
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","ic5_per1lower",-0.383005324015173,0.32617800218875,-1.17422180970236,0.240306192443439,0.681809269313432,0.359765639521562,1.29212973295593,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","agec_5",0.0218568246578145,0.298770139234945,0.0731559877897531,0.941681989153218,1.02209743484388,0.569087039165049,1.83571772755038,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","sex_fctmale",-16.7493003388327,1988.06178051133,-0.00842493955822879,0.993277950322293,5.31950580435129e-08,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","phase_fct2",0,0,NA,NA,1,1,1,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","phase_fct3",0,0,NA,NA,1,1,1,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","edu_fctjunior_college",-0.903311535043514,12569.6694679219,-7.18643825399535e-05,0.999942660518749,0.405225516881182,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","edu_fctsenior_middle",0.17814892741989,4416.92059892097,4.03332872824137e-05,0.9999678186928,1.19500327673801,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","edu_fctjunior_middle",17.9345496581473,1.07206801794301,16.7289289093415,8.06760699373855e-63,61500118.4104055,7521942.351533,502830836.469128,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","edu_fctprimary",17.6160683448609,1.13421971993665,15.5314424843934,2.12544447148865e-54,44726125.1834224,4842969.11069179,413057822.216303,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","edu_fctlt_primary",20.5904587632337,1.00732527859111,20.4407247597642,7.26522682727946e-93,875634008.632336,121586620.964279,6306079657.38921,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","incomeh_fct30000_band",-1.0872793022371,1.12846052380557,-0.963506723806705,0.335293291526103,0.337132482668542,0.0369192831119836,3.0785622387495,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","incomeh_fct20000_band",-16.5900996908528,1877.33724469922,-0.0088370375315868,0.992949155960965,6.23750993024493e-08,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","incomeh_fct10000_band",-18.4125890751176,5406.03213519346,-0.00340593407783334,0.997282463038266,1.00812449486646e-08,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","incomeh_fct5000_band",-18.1163749309753,11726.2641789987,-0.00154494002987082,0.998767316693169,1.3556835783343e-08,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","incomeh_fctlt5000",-19.664068783784,30481.0904467382,-0.000645123533823187,0.999485265928256,2.88405431701692e-09,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","incomeh_fctnotknow",-0.258176083246369,0.928848620958935,-0.27795280890855,0.781048584798101,0.772459203006904,0.125094487476579,4.76994016560303,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","marital_fctseparate",4.52973213153933,1.15566929985665,3.91957468464482,8.87053704552746e-05,92.7337173167202,9.6278691165179,893.19269126994,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","marital_fctwidow",-0.565269335112808,1.14353117223819,-0.494319130808153,0.621080816384725,0.568207088026269,0.0604131037602506,5.34419314333789,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","marital_fctnever_married",-15.1743474042388,43579.4160098488,-0.000348199879521319,0.999722176697671,2.5695948658138e-07,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","smk_fctex_occasional",1.79362763405901,1.15808052025519,1.54879354473882,0.121431357832863,6.01121946562825,0.621158822556673,58.1731405105354,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","smk_fctex_daily",3.04526950692741,1.17872216150707,2.58353461602337,0.00977936529154699,21.0156943149234,2.08551645036267,211.774597827556,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","smk_fctcurrent",-11.5745600650417,1752.51484826323,-0.00660454322342108,0.994730375241069,9.40226382683574e-06,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","drk1_fctlt1_month",-0.601256398387428,0.923363103206241,-0.651159220354002,0.514943711547235,0.548122543017798,0.0897241939701788,3.34846498887639,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","drk1_fctlt1_week",-17.9671882674864,13271.828470113,-0.00135378394227645,0.998919837023736,1.57379905469296e-08,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","drk1_fct1to4_week",-16.1473945846769,9563.19501509323,-0.00168849370520961,0.998652777581758,9.71126118729855e-08,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","drk1_fctge5_week",0.501380437848354,1.16049758308529,0.43203919177099,0.665712928811977,1.65099879957545,0.169796769748786,16.0532914744631,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","drk1_fctex_drinker",-13.9433704271208,2728.49865124978,-0.0051102720614262,0.99592261056745,8.7997668237987e-07,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","walk_any_fctyes",16.6268620761504,10682.43490096,0.00155646743746186,0.998758119163685,16632382.0020163,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","bmi",0.0157603206758837,0.146220072763616,0.107784932519917,0.914166295359529,1.01588516955358,0.762749389516295,1.35302983116562,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","hyp_fctyes",-0.863460004602662,1.14140332788085,-0.756489825735642,0.44935557020509,0.421700469616751,0.045023557819976,3.94973864095849,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","diab_fctyes",1.72268341859853,1.15875130284767,1.48667226035905,0.137101392547585,5.59953421617363,0.577857834276977,54.2603761309747,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","hxchd_fctyes",-24.7823071621549,42587.1095104319,-0.000581920384995473,0.9995356947354,1.72655632441034e-11,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","hxstroke_fctyes",-17.1672250912857,26062.2717593721,-0.000658700256439167,0.999474433273196,3.50242523446349e-08,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C56","CS_ICD3_C56_M3_ic5","cancerhx_fctyes",-12.8090758181197,5787.84247143027,-0.00221310028414689,0.998234202893195,2.73582966217313e-06,0,Inf,5076,5,"C56","icd3",6542,7
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","ic5_per1lower",-0.26140070029274,0.321903941080369,-0.812045666217787,0.416765428414491,0.76997232965527,0.40970379512503,1.44703904501017,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","agec_5",1.80340502996269,0.286569351376698,6.29308410442013,3.11219601796688e-10,6.07028180563141,3.46162946617438,10.6447907148487,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","sex_fctmale",23.3931813712775,822.608231675214,0.028437815804053,0.977312963737989,14438749562.6556,0,Inf,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","phase_fct2",0,0,NA,NA,1,1,1,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","phase_fct3",0,0,NA,NA,1,1,1,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","edu_fctjunior_college",1.78168669018359,0.837257059912953,2.12800437940628,0.0333367204792508,5.93986668894167,1.15107122287518,30.6514623780364,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","edu_fctsenior_middle",-0.163517648402606,0.82705596798505,-0.197710499328097,0.84327157459528,0.849151512701572,0.167878032737368,4.29513188691821,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","edu_fctjunior_middle",-1.24836540700107,0.846463708160415,-1.47480086265493,0.140266089244323,0.286973498559194,0.0546173440972078,1.50783217742575,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","edu_fctprimary",-1.21785809938535,1.17431616099934,-1.03707854820712,0.299699251750954,0.295863198303146,0.0296149646943747,2.95577026727957,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","edu_fctlt_primary",-16.8206007739578,7964.87269338155,-0.00211184803844197,0.998314990307862,4.95342853420926e-08,0,Inf,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","incomeh_fct30000_band",3.54952496530861,0.787676175029419,4.50632515979811,6.59599865032392e-06,34.7967838814022,7.43135366156065,162.933460528473,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","incomeh_fct20000_band",-1.94434890304742,1.20631015610922,-1.61181508188461,0.107002185249993,0.143080352198135,0.013451382861925,1.52192435493674,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","incomeh_fct10000_band",1.23154324763966,1.11629523074692,1.10324152044941,0.269922294774917,3.42651341681569,0.384291000058099,30.5523527583079,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","incomeh_fct5000_band",-16.984508981482,1095.34647757608,-0.0155060607115545,0.987628449326348,4.20456887943791e-08,0,Inf,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","incomeh_fctlt5000",-15.9896372050948,27104.4065589108,-0.000589927588724058,0.999529305912267,1.13707417017425e-07,0,Inf,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","incomeh_fctnotknow",-14.5358468013248,7228.43294583096,-0.00201092642212424,0.998395513936253,4.86588616258596e-07,0,Inf,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","marital_fctseparate",9.49387170650544,1.2007342224855,7.90672201118189,2.64254819118321e-15,13278.1048597853,1262.0288147269,139702.094445132,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","marital_fctwidow",-16.1476939056273,4025.27287395479,-0.00401157745357082,0.996799232870193,9.7083548383575e-08,0,Inf,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","marital_fctnever_married",-16.618549606415,311885.927457102,-5.32840636379814e-05,0.999957485468307,6.06255384296102e-08,0,Inf,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","smk_fctex_occasional",-1.10088249053828,1.0863567780841,-1.01337103311473,0.310882970058071,0.33257745769639,0.0395534384217616,2.79641340376972,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","smk_fctex_daily",0.440205877905362,0.758946165893131,0.580022533465632,0.561899422231077,1.55302691952968,0.350883410872855,6.87377213640293,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","smk_fctcurrent",-25.8935443294328,9289.20346753132,-0.00278748812209129,0.997775909144193,5.68298592993668e-12,0,Inf,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","drk1_fctlt1_month",17.7104466502669,0.837182328142839,21.1548262008287,2.49105629376283e-99,49152912.0128793,9526609.47650186,253606360.721003,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","drk1_fctlt1_week",18.0404325997793,1.08513963291992,16.6249872850332,4.59464070833053e-62,68369173.4041268,8150566.57380621,573499256.724761,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","drk1_fct1to4_week",-4.41758201573259,10242.1033642031,-0.000431315898565559,0.999655859714376,0.0120633660773902,0,Inf,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","drk1_fctge5_week",17.2275075960094,1.07759231387587,15.9870364461359,1.57339951680307e-57,30325745.4951587,3669131.23315072,250645392.982422,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","drk1_fctex_drinker",3.20998214418931,4853.31382339136,0.000661400078585124,0.999472279127258,24.7786437778652,0,Inf,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","walk_any_fctyes",16.8886445792269,8459.88868743868,0.00199631995209386,0.998407168189785,21609521.3598759,0,Inf,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","bmi",0.672374729525105,0.133388186090804,5.04073673411666,4.63743064165398e-07,1.95888362036939,1.50823288219155,2.5441860361616,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","hyp_fctyes",-3.53225264278354,0.836949897521909,-4.22038720984618,2.43883055308374e-05,0.0292389766564177,0.00566955697740864,0.150790927637047,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","diab_fctyes",-0.313975632533348,1.0793432027155,-0.290895084847362,0.771131560567715,0.730536829274366,0.0880853157667226,6.05871766798913,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","hxchd_fctyes",3.26438229687077,1.1735302403007,2.78167718629417,0.00540788015210801,26.1639444479165,2.62296482640395,260.984052162137,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","hxstroke_fctyes",-21.1075696492071,32378.4819162662,-0.000651901151628828,0.999479858172787,6.809245225325e-10,0,Inf,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C61","CS_ICD3_C61_M3_ic5","cancerhx_fctyes",-17.1579905831596,24208.8239663819,-0.000708749446358337,0.999434499806617,3.53491820615155e-08,0,Inf,5076,8,"C61","icd3",6542,9
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","ic5_per1lower",0.164856716371339,0.316999495918302,0.520053560002589,0.603026245094024,1.17922414309173,0.633528128325401,2.19496107193553,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","agec_5",0.962057569611442,0.359666922150399,2.67485695893142,0.00747611405646154,2.61707575294437,1.29320464117012,5.29621165792613,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","sex_fctmale",1.2051773262642,1.40019141639093,0.860723264088139,0.389390476946124,3.3373508255539,0.214563956120489,51.9095132948182,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","phase_fct2",NA,0,NA,NA,NA,NA,NA,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","phase_fct3",NA,0,NA,NA,NA,NA,NA,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","edu_fctjunior_college",-0.00183358140799335,73740.9150185261,-2.48651838335976e-08,0.999999980160454,0.998168098575444,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","edu_fctsenior_middle",1.29328980993067,63712.2805134566,2.02989094018933e-05,0.999983803813588,3.64475741316615,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","edu_fctjunior_middle",20.6868518446909,62499.9140693389,0.000330990084590204,0.999735908126549,964241022.525556,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","edu_fctprimary",20.134276954149,62499.9140704893,0.000322148874179906,0.999742962391458,554888058.043969,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","edu_fctlt_primary",19.9344008477095,62499.9140804318,0.000318950852029264,0.999745514043826,454360206.453058,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","incomeh_fct30000_band",18.0972082795648,11927.7540435001,0.0015172351989792,0.998789421924087,72363188.329511,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","incomeh_fct20000_band",19.7146062495844,11927.7540139602,0.00165283474378415,0.998681229276826,364707510.638183,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","incomeh_fct10000_band",17.9537496201853,11927.7540596114,0.00150520789835687,0.998799018310603,62692326.9038463,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","incomeh_fct5000_band",-3.03003899843101,72758.7476237183,-4.16450131068949e-05,0.999966772087017,0.0483137539287284,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","incomeh_fctlt5000",-4.38497690368385,68119.2085495758,-6.43721058575211e-05,0.999948638490625,0.0124631759844612,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","incomeh_fctnotknow",18.7229449200777,11927.7540217989,0.00156969576048098,0.998747564501876,135291858.829469,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","marital_fctseparate",-20.6440034490761,151881.349456336,-0.000135921912222745,0.999891550005097,1.08248831661437e-09,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","marital_fctwidow",1.10247121993924,1.04155446226028,1.05848638730496,0.28983375361351,3.01159915959932,0.3910428969958,23.1936945224625,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","marital_fctnever_married",-17.8305045162715,86756.9924228386,-0.000205522390971885,0.999836016858499,1.80430635610684e-08,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","smk_fctex_occasional",-21.2395140358785,47444.7196821861,-0.000447668658981522,0.999642812100574,5.96755260273659e-10,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","smk_fctex_daily",-0.355269633011973,1.58418428992487,-0.224260292992061,0.82255477093545,0.700984409187216,0.0314230434890895,15.6375413506385,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","smk_fctcurrent",1.74012585235957,1.26074019808684,1.38024142880523,0.167512322110672,5.6980604919065,0.481485323136565,67.4327789638913,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","drk1_fctlt1_month",0.270906915308004,0.952497172555959,0.284417553262698,0.776090408659994,1.3111530164293,0.202715200484734,8.4804801434766,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","drk1_fctlt1_week",-20.6947993376457,82189.6803971323,-0.000251793159891248,0.99979909812733,1.02887554220699e-09,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","drk1_fct1to4_week",-20.6444862308238,49090.622619073,-0.000420538284694782,0.999664459005306,1.0819658371449e-09,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","drk1_fctge5_week",0.589505976409004,1.38186651182819,0.42660124647575,0.669669789690593,1.8030974226666,0.120163421334355,27.0561563537757,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","drk1_fctex_drinker",1.64590759234428,1.31297425083241,1.25357187416341,0.209997659531832,5.18571428638216,0.395551354998021,67.9851865508653,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","walk_any_fctyes",20.8130289764049,59331.1347502664,0.000350794385848342,0.999720106581256,1093915147.68267,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","bmi",-0.188720783054747,0.131507957495637,-1.43505219492903,0.151272224649015,0.828017670985446,0.63988190478618,1.07146843555963,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","hyp_fctyes",0.55104366204751,0.907671047059159,0.607096220412542,0.543787058316714,1.73506289254535,0.292889785334626,10.2784166325514,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","diab_fctyes",-19.274683555583,16326.2415421867,-0.0011805952708575,0.999058021479648,4.25707490051964e-09,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","hxchd_fctyes",1.20169365343624,1.17305646178058,1.02441245804331,0.305640500124663,3.32574481467543,0.333719398457753,33.1433492432737,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","hxstroke_fctyes",-21.6902319181122,89935.3302424,-0.000241175874482823,0.999807569495178,3.80234891704044e-10,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C67","CS_ICD3_C67_M3_ic5","cancerhx_fctyes",-21.1737314026189,108933.385040851,-0.000194373207026281,0.999844912620057,6.3733136293521e-10,0,Inf,5076,7,"C67","icd3",6542,8
"cause_specific_icd3_C90","CS_ICD3_C90_M3_ic5","ic5_per1lower",0.0733639256269965,0.27792377344123,0.263971393014028,0.79180196219832,1.07612209406935,0.624154927134317,1.85537069563979,5076,8,"C90","icd3",6542,8
"cause_specific_icd3_C90","CS_ICD3_C90_M3_ic5","agec_5",0.387212674581321,0.279646869502349,1.38464870095057,0.166159912168937,1.47286969991297,0.8513898748329,2.54800440673256,5076,8,"C90","icd3",6542,8
"cause_specific_icd3_C90","CS_ICD3_C90_M3_ic5","sex_fctmale",-0.532910746339315,1.2877906647965,-0.4138178361648,0.679007520532924,0.586894180961439,0.0470316702557989,7.32367738107129,5076,8,"C90","icd3",6542,8
"cause_specific_icd3_C90","CS_ICD3_C90_M3_ic5","phase_fct2",NA,0,NA,NA,NA,NA,NA,5076,8,"C90","icd3",6542,8
"cause_specific_icd3_C90","CS_ICD3_C90_M3_ic5","phase_fct3",NA,0,NA,NA,NA,NA,NA,5076,8,"C90","icd3",6542,8
"cause_specific_icd3_C90","CS_ICD3_C90_M3_ic5","edu_fctjunior_college",1.90559288450805,71955.5277616039,2.64829255484231e-05,0.999978869682583,6.72339264153042,0,Inf,5076,8,"C90","icd3",6542,8
